Asteroid_ID,a,e,sin_i,H,C,Family_ID,Family_Number,Family_Name
162014,1.89835,0.088,0.35376,16.29,-0.85,3,434,Hungaria
162188,1.92828,0.07613,0.37228,15.98,-0.34,3,434,Hungaria
162189,1.90402,0.09434,0.35199,16.35,-0.72,3,434,Hungaria
162190,1.91595,0.05005,0.36167,16.87,-0.4,3,434,Hungaria
162193,1.91644,0.08552,0.35958,17.11,-0.35,3,434,Hungaria
162201,1.90209,0.07052,0.34546,16.64,-0.66,3,434,Hungaria
162208,1.91747,0.06758,0.37146,16.53,-0.44,3,434,Hungaria
162235,1.97658,0.08898,0.35492,16.12,0.64,3,434,Hungaria
162261,1.91098,0.06431,0.3655,16.46,-0.57,3,434,Hungaria
162299,1.95929,0.0849,0.35916,16.27,0.28,3,434,Hungaria
162300,1.9685,0.08235,0.35753,16.07,0.49,3,434,Hungaria
162303,1.97503,0.06812,0.36077,16.6,0.49,3,434,Hungaria
162824,1.93619,0.05607,0.35623,14.85,-0.29,3,434,Hungaria
162840,1.90441,0.06775,0.35686,16.64,-0.62,3,434,Hungaria
162866,1.89536,0.07324,0.37442,16.32,-0.89,3,434,Hungaria
162893,1.96472,0.0871,0.3556,16.19,0.39,3,434,Hungaria
162898,1.93132,0.07042,0.35986,15.9,-0.29,3,434,Hungaria
162907,1.9442,0.07686,0.35639,16.08,0.0,3,434,Hungaria
163666,1.96258,0.09331,0.35928,16.27,0.34,3,434,Hungaria
163678,1.93269,0.06468,0.35013,16.91,-0.16,3,434,Hungaria
163690,1.98095,0.09784,0.34088,16.23,0.69,3,434,Hungaria
164209,1.89043,0.08749,0.3747,16.15,-1.06,3,434,Hungaria
164219,1.97295,0.07306,0.34729,16.88,0.4,3,434,Hungaria
164414,1.86769,0.094,0.36533,16.88,-1.07,3,434,Hungaria
164438,1.98274,0.07667,0.35384,16.93,0.53,3,434,Hungaria
164847,1.95345,0.0735,0.35972,16.6,0.15,3,434,Hungaria
164854,1.92811,0.05398,0.35521,16.66,-0.25,3,434,Hungaria
164900,1.92097,0.07606,0.35562,17.18,-0.28,3,434,Hungaria
164907,1.91674,0.06929,0.37425,16.31,-0.5,3,434,Hungaria
164979,1.96994,0.08716,0.34677,16.37,0.45,3,434,Hungaria
165639,1.90508,0.08456,0.36001,16.45,-0.67,3,434,Hungaria
165751,1.90815,0.06198,0.36042,16.3,-0.66,3,434,Hungaria
166804,1.91521,0.06983,0.35717,16.16,-0.57,3,434,Hungaria
166874,1.95572,0.06065,0.35796,15.94,0.25,3,434,Hungaria
166878,1.92541,0.06049,0.34567,16.82,-0.27,3,434,Hungaria
166898,1.91749,0.09317,0.3598,16.15,-0.53,3,434,Hungaria
166900,1.95306,0.07292,0.35647,16.35,0.16,3,434,Hungaria
166901,1.94943,0.08301,0.34443,16.96,0.07,3,434,Hungaria
166907,1.97853,0.07227,0.36141,16.84,0.49,3,434,Hungaria
166908,1.93631,0.08043,0.34837,16.41,-0.14,3,434,Hungaria
166913,1.92342,0.06157,0.36401,16.46,-0.36,3,434,Hungaria
166915,1.97268,0.08894,0.34897,16.13,0.56,3,434,Hungaria
167689,1.97357,0.0659,0.35938,16.47,0.5,3,434,Hungaria
167690,1.95337,0.07232,0.35566,16.74,0.14,3,434,Hungaria
167691,1.98664,0.05576,0.35869,16.57,0.68,3,434,Hungaria
167693,1.98658,0.08282,0.3518,16.59,0.68,3,434,Hungaria
167695,1.92971,0.07176,0.36811,16.78,-0.21,3,434,Hungaria
167697,1.97859,0.07197,0.3587,16.55,0.56,3,434,Hungaria
168047,1.90257,0.06547,0.34991,17.07,-0.54,3,434,Hungaria
168049,1.92013,0.09201,0.34585,16.77,-0.36,3,434,Hungaria
168103,1.93786,0.06326,0.35666,16.25,-0.12,3,434,Hungaria
168548,1.9227,0.07922,0.35727,16.32,-0.39,3,434,Hungaria
168575,1.90998,0.0629,0.37623,16.07,-0.7,3,434,Hungaria
168576,1.90598,0.07113,0.36215,15.85,-0.86,3,434,Hungaria
168583,1.92336,0.06331,0.36804,15.87,-0.47,3,434,Hungaria
168586,1.97515,0.07717,0.36328,16.59,0.49,3,434,Hungaria
168598,1.90812,0.09287,0.35467,16.21,-0.69,3,434,Hungaria
169067,1.90046,0.07301,0.369,16.55,-0.72,3,434,Hungaria
169130,1.97033,0.09459,0.34601,16.12,0.52,3,434,Hungaria
170118,1.95127,0.07498,0.36278,16.88,0.1,3,434,Hungaria
170124,1.88464,0.05806,0.36501,16.67,-0.92,3,434,Hungaria
170140,1.92864,0.06903,0.3805,15.61,-0.39,3,434,Hungaria
170151,1.9568,0.09633,0.3648,16.19,0.24,3,434,Hungaria
170155,1.93425,0.0769,0.3533,16.25,-0.19,3,434,Hungaria
170156,1.97932,0.09198,0.36233,16.09,0.71,3,434,Hungaria
170160,1.9672,0.07358,0.36517,15.88,0.51,3,434,Hungaria
170161,1.95018,0.08164,0.34837,15.91,0.13,3,434,Hungaria
170883,1.95598,0.07952,0.35378,16.3,0.21,3,434,Hungaria
170886,1.96145,0.07967,0.35607,16.18,0.33,3,434,Hungaria
170896,1.93754,0.08644,0.36024,16.76,-0.1,3,434,Hungaria
171280,1.96246,0.06521,0.36535,16.67,0.28,3,434,Hungaria
171300,1.88895,0.05829,0.37232,16.67,-0.86,3,434,Hungaria
171589,1.92805,0.06934,0.35803,16.98,-0.22,3,434,Hungaria
171601,1.93016,0.08062,0.35619,15.93,-0.31,3,434,Hungaria
171610,1.91725,0.08873,0.36005,16.09,-0.55,3,434,Hungaria
171621,1.93265,0.06935,0.3496,16.24,-0.22,3,434,Hungaria
172820,1.93189,0.06165,0.35564,16.63,-0.2,3,434,Hungaria
173302,1.89727,0.07619,0.37911,16.46,-0.8,3,434,Hungaria
173361,1.94483,0.08557,0.3669,16.25,0.0,3,434,Hungaria
173362,1.90814,0.0833,0.35993,16.35,-0.65,3,434,Hungaria
173364,1.96095,0.06326,0.36028,16.18,0.32,3,434,Hungaria
173370,1.92853,0.06824,0.3544,16.36,-0.28,3,434,Hungaria
173373,1.91639,0.09026,0.3485,16.06,-0.57,3,434,Hungaria
173374,1.91969,0.07865,0.34509,15.77,-0.58,3,434,Hungaria
173377,1.91541,0.08382,0.34473,16.42,-0.5,3,434,Hungaria
173378,1.91522,0.08626,0.38026,16.6,-0.46,3,434,Hungaria
173388,1.92154,0.08386,0.3491,16.78,-0.33,3,434,Hungaria
173389,1.90256,0.07291,0.36439,16.84,-0.6,3,434,Hungaria
173390,1.90278,0.07235,0.35168,16.95,-0.56,3,434,Hungaria
173409,1.96589,0.08083,0.34737,16.27,0.4,3,434,Hungaria
173418,1.96871,0.08984,0.35742,15.77,0.57,3,434,Hungaria
173427,1.94783,0.10079,0.35074,16.66,0.05,3,434,Hungaria
173443,1.97388,0.08439,0.35038,15.97,0.63,3,434,Hungaria
173677,1.90908,0.08634,0.36439,16.63,-0.55,3,434,Hungaria
173696,1.92095,0.05336,0.37179,16.39,-0.41,3,434,Hungaria
173705,1.91938,0.07627,0.37681,16.03,-0.52,3,434,Hungaria
174461,1.97265,0.08334,0.35806,16.19,0.55,3,434,Hungaria
175116,1.945,0.08407,0.35842,16.34,0.0,3,434,Hungaria
175119,1.91237,0.04784,0.36342,16.28,-0.59,3,434,Hungaria
175122,1.95823,0.07548,0.3565,16.34,0.25,3,434,Hungaria
175902,1.92943,0.08132,0.35662,15.53,-0.39,3,434,Hungaria
175928,1.93524,0.07036,0.35688,16.36,-0.16,3,434,Hungaria
175940,1.93486,0.07592,0.35808,16.38,-0.17,3,434,Hungaria
176188,1.89403,0.07347,0.35311,16.67,-0.78,3,434,Hungaria
176206,1.94119,0.08246,0.3607,16.43,-0.05,3,434,Hungaria
176222,1.98601,0.08939,0.34324,16.49,0.7,3,434,Hungaria
176257,1.92072,0.06899,0.365,16.4,-0.41,3,434,Hungaria
176348,1.96713,0.09094,0.35995,15.71,0.55,3,434,Hungaria
176497,1.96611,0.06589,0.35761,15.79,0.51,3,434,Hungaria
177003,1.89925,0.07557,0.36288,16.24,-0.85,3,434,Hungaria
177024,1.92648,0.08583,0.35861,16.71,-0.27,3,434,Hungaria
177062,1.90585,0.08257,0.35081,16.73,-0.58,3,434,Hungaria
177647,1.91644,0.0777,0.35299,16.35,-0.5,3,434,Hungaria
177650,1.91768,0.06543,0.34597,16.46,-0.45,3,434,Hungaria
177652,1.97217,0.07224,0.35513,16.75,0.41,3,434,Hungaria
177654,1.97034,0.06472,0.35907,16.3,0.48,3,434,Hungaria
177656,1.91185,0.04669,0.37886,16.38,-0.57,3,434,Hungaria
177660,1.97512,0.08215,0.34409,15.74,0.73,3,434,Hungaria
177668,1.96373,0.06985,0.35525,16.39,0.34,3,434,Hungaria
177995,1.96831,0.07171,0.35618,16.26,0.45,3,434,Hungaria
178354,1.88947,0.08095,0.3604,16.97,-0.74,3,434,Hungaria
178403,1.97466,0.07248,0.34439,16.44,0.52,3,434,Hungaria
178409,1.92875,0.0638,0.34247,16.93,-0.21,3,434,Hungaria
178421,1.9594,0.08824,0.35209,16.13,0.3,3,434,Hungaria
178431,1.96301,0.0635,0.35227,16.3,0.34,3,434,Hungaria
178536,1.92132,0.06886,0.36102,16.25,-0.43,3,434,Hungaria
178594,1.93802,0.07683,0.35453,16.38,-0.11,3,434,Hungaria
178610,1.92037,0.04613,0.36637,17.18,-0.29,3,434,Hungaria
178611,1.93262,0.05909,0.36999,16.83,-0.17,3,434,Hungaria
178618,1.93675,0.07924,0.34352,16.66,-0.12,3,434,Hungaria
178619,1.89232,0.09391,0.36282,16.98,-0.7,3,434,Hungaria
178627,1.9124,0.06305,0.3623,16.43,-0.55,3,434,Hungaria
178634,1.95269,0.08452,0.35185,16.22,0.16,3,434,Hungaria
178892,1.91683,0.07065,0.34871,16.61,-0.44,3,434,Hungaria
178908,1.89764,0.06956,0.36419,16.05,-0.96,3,434,Hungaria
178923,1.88014,0.08626,0.36138,16.47,-1.09,3,434,Hungaria
178926,1.95667,0.09156,0.35764,16.61,0.2,3,434,Hungaria
178979,1.97005,0.07704,0.36953,16.46,0.44,3,434,Hungaria
178996,1.9389,0.08084,0.34984,16.77,-0.08,3,434,Hungaria
179128,1.90516,0.07242,0.36332,16.09,-0.79,3,434,Hungaria
179129,1.96974,0.08394,0.36288,16.09,0.51,3,434,Hungaria
179149,1.96823,0.07325,0.36491,16.71,0.36,3,434,Hungaria
179224,1.9597,0.09197,0.36071,16.28,0.28,3,434,Hungaria
179276,1.91373,0.07488,0.38184,16.15,-0.6,3,434,Hungaria
179414,1.98337,0.08984,0.34929,15.85,0.88,3,434,Hungaria
180086,1.90236,0.06522,0.3836,15.95,-0.9,3,434,Hungaria
180102,1.98196,0.07483,0.34549,16.65,0.59,3,434,Hungaria
180169,1.89076,0.06843,0.37022,16.18,-1.04,3,434,Hungaria
180172,1.90993,0.07426,0.37368,16.43,-0.59,3,434,Hungaria
180183,1.91024,0.07243,0.37608,16.34,-0.61,3,434,Hungaria
180185,1.98343,0.08336,0.34823,16.43,0.68,3,434,Hungaria
180774,1.89793,0.07109,0.3545,16.16,-0.91,3,434,Hungaria
180792,1.94886,0.08441,0.35575,16.34,0.08,3,434,Hungaria
180795,1.99013,0.08283,0.35344,16.84,0.65,3,434,Hungaria
181326,1.97229,0.0774,0.35963,16.28,0.52,3,434,Hungaria
181331,1.89034,0.06442,0.38037,17.11,-0.68,3,434,Hungaria
181820,1.97175,0.09734,0.34936,16.54,0.45,3,434,Hungaria
182004,1.91496,0.09662,0.36258,16.62,-0.46,3,434,Hungaria
182048,1.91205,0.04871,0.36184,16.82,-0.46,3,434,Hungaria
182067,1.91962,0.06815,0.35824,16.36,-0.44,3,434,Hungaria
182072,1.91469,0.08009,0.34756,16.46,-0.5,3,434,Hungaria
182078,1.94974,0.08224,0.35516,17.37,0.06,3,434,Hungaria
182084,1.93312,0.07415,0.34574,17.08,-0.14,3,434,Hungaria
182087,1.93218,0.07541,0.36212,16.65,-0.19,3,434,Hungaria
182310,1.92519,0.08032,0.357,16.49,-0.32,3,434,Hungaria
182314,1.91123,0.08075,0.35118,17.29,-0.38,3,434,Hungaria
182475,1.92675,0.07507,0.35753,16.77,-0.26,3,434,Hungaria
182515,1.90404,0.06897,0.35534,16.4,-0.7,3,434,Hungaria
182539,1.97508,0.09252,0.35222,16.2,0.59,3,434,Hungaria
182594,1.89076,0.07245,0.37714,16.59,-0.86,3,434,Hungaria
182596,1.90504,0.07396,0.35908,16.21,-0.75,3,434,Hungaria
182688,1.94416,0.07433,0.36185,16.25,0.0,3,434,Hungaria
182695,1.93641,0.06419,0.34681,16.75,-0.12,3,434,Hungaria
182709,1.95599,0.08811,0.35039,16.42,0.2,3,434,Hungaria
182775,1.91003,0.08683,0.35138,16.22,-0.65,3,434,Hungaria
182789,1.96855,0.07927,0.34735,16.52,0.4,3,434,Hungaria
182810,1.99457,0.07716,0.35244,16.36,0.9,3,434,Hungaria
183502,1.89631,0.06528,0.36515,16.66,-0.74,3,434,Hungaria
183539,1.89274,0.06364,0.36595,16.15,-1.01,3,434,Hungaria
183568,1.96293,0.06098,0.35276,16.78,0.27,3,434,Hungaria
184267,1.89978,0.04677,0.37641,16.54,-0.73,3,434,Hungaria
184268,1.89488,0.07204,0.35418,16.16,-0.97,3,434,Hungaria
184275,1.918,0.06781,0.36907,17.11,-0.33,3,434,Hungaria
184283,1.913,0.0645,0.35378,16.19,-0.6,3,434,Hungaria
184285,1.99097,0.06532,0.35542,16.19,0.9,3,434,Hungaria
184293,1.96295,0.07084,0.35219,16.14,0.37,3,434,Hungaria
184296,1.95157,0.07523,0.35688,16.55,0.12,3,434,Hungaria
184312,1.9728,0.06278,0.36288,16.96,0.39,3,434,Hungaria
185012,1.92323,0.06766,0.35865,16.69,-0.32,3,434,Hungaria
185040,1.9594,0.07597,0.36389,16.39,0.27,3,434,Hungaria
185544,1.92782,0.07286,0.35529,16.4,-0.29,3,434,Hungaria
185598,1.90128,0.0892,0.3433,16.98,-0.58,3,434,Hungaria
185692,1.96859,0.07801,0.36634,16.65,0.38,3,434,Hungaria
185863,1.91109,0.0588,0.36193,17.31,-0.38,3,434,Hungaria
185868,1.91336,0.08014,0.35411,16.41,-0.54,3,434,Hungaria
185870,1.9118,0.0427,0.37239,17.12,-0.41,3,434,Hungaria
185873,1.91184,0.06517,0.38199,16.14,-0.64,3,434,Hungaria
186235,1.94307,0.0841,0.35945,16.71,-0.02,3,434,Hungaria
186324,1.9651,0.06424,0.35877,15.92,0.45,3,434,Hungaria
186592,1.90206,0.07033,0.36355,16.38,-0.75,3,434,Hungaria
186637,1.88382,0.08137,0.37794,17.61,-0.61,3,434,Hungaria
186648,1.94612,0.09123,0.36238,16.82,0.03,3,434,Hungaria
187022,1.96757,0.0674,0.3565,16.06,0.48,3,434,Hungaria
187023,1.9491,0.06358,0.36072,16.33,0.09,3,434,Hungaria
187025,1.94933,0.07104,0.36165,16.55,0.08,3,434,Hungaria
187033,1.95773,0.08486,0.35676,17.05,0.17,3,434,Hungaria
187034,1.95406,0.09854,0.34777,16.59,0.16,3,434,Hungaria
187486,1.92364,0.06343,0.36122,17.14,-0.26,3,434,Hungaria
187490,1.90678,0.09588,0.35467,17.21,-0.45,3,434,Hungaria
187574,1.90709,0.06151,0.35396,17.89,-0.33,3,434,Hungaria
187789,1.90766,0.0769,0.36265,17.19,-0.45,3,434,Hungaria
187791,1.93187,0.09902,0.3447,16.49,-0.21,3,434,Hungaria
187855,1.9148,0.08481,0.35246,16.73,-0.44,3,434,Hungaria
187857,1.90497,0.07734,0.35605,17.09,-0.5,3,434,Hungaria
187859,1.90429,0.08406,0.3676,17.15,-0.5,3,434,Hungaria
187860,1.94173,0.08555,0.35475,16.59,-0.04,3,434,Hungaria
188048,1.90985,0.06116,0.37576,16.67,-0.53,3,434,Hungaria
188051,1.89418,0.06283,0.36923,16.54,-0.82,3,434,Hungaria
188333,1.91505,0.06709,0.36393,16.5,-0.49,3,434,Hungaria
188334,1.92874,0.07229,0.35618,16.44,-0.27,3,434,Hungaria
188338,1.93264,0.07273,0.36006,16.78,-0.17,3,434,Hungaria
188350,1.88708,0.08487,0.36909,16.18,-1.11,3,434,Hungaria
188575,1.91056,0.07999,0.35991,16.21,-0.64,3,434,Hungaria
188577,1.92587,0.08966,0.36192,16.59,-0.3,3,434,Hungaria
188580,1.91671,0.08229,0.36518,16.27,-0.51,3,434,Hungaria
189021,1.96376,0.0821,0.35895,15.46,0.52,3,434,Hungaria
189041,1.92569,0.07804,0.35616,16.52,-0.31,3,434,Hungaria
189047,1.93614,0.0691,0.35236,16.12,-0.16,3,434,Hungaria
189117,1.92499,0.08254,0.35638,16.21,-0.37,3,434,Hungaria
189121,1.92295,0.07982,0.35627,16.26,-0.4,3,434,Hungaria
189265,1.97455,0.09454,0.34459,16.08,0.61,3,434,Hungaria
189451,1.93951,0.05863,0.36686,17.14,-0.06,3,434,Hungaria
189521,1.91372,0.05871,0.37662,16.32,-0.56,3,434,Hungaria
189522,1.92381,0.07689,0.37685,15.85,-0.46,3,434,Hungaria
189527,1.92851,0.0819,0.35238,16.53,-0.26,3,434,Hungaria
189529,1.92788,0.06814,0.37017,15.87,-0.37,3,434,Hungaria
189543,1.96077,0.07057,0.36699,15.93,0.36,3,434,Hungaria
189544,1.91536,0.07344,0.37884,16.54,-0.47,3,434,Hungaria
189572,1.964,0.05993,0.3574,16.17,0.38,3,434,Hungaria
189784,1.92619,0.07655,0.35926,16.55,-0.3,3,434,Hungaria
189785,1.92203,0.09578,0.36453,16.0,-0.47,3,434,Hungaria
189950,1.91851,0.07593,0.35166,16.62,-0.41,3,434,Hungaria
189961,1.92048,0.06752,0.35827,16.37,-0.42,3,434,Hungaria
190132,1.91008,0.04246,0.37346,16.95,-0.46,3,434,Hungaria
190233,1.8928,0.07529,0.35922,16.74,-0.77,3,434,Hungaria
190534,1.91532,0.08693,0.34588,16.67,-0.45,3,434,Hungaria
190536,1.92756,0.05868,0.3779,16.61,-0.27,3,434,Hungaria
190538,1.92449,0.07482,0.36049,15.96,-0.42,3,434,Hungaria
190550,1.90829,0.07585,0.3489,16.41,-0.63,3,434,Hungaria
190622,1.95599,0.08022,0.35476,15.8,0.27,3,434,Hungaria
191030,1.92361,0.08051,0.35471,16.59,-0.33,3,434,Hungaria
191040,1.89724,0.08458,0.36665,15.96,-1.01,3,434,Hungaria
191095,1.89776,0.07685,0.36828,16.46,-0.79,3,434,Hungaria
191098,1.90971,0.0765,0.35996,16.19,-0.67,3,434,Hungaria
191099,1.89565,0.07698,0.36317,15.99,-1.03,3,434,Hungaria
191131,1.92527,0.06845,0.35581,16.55,-0.31,3,434,Hungaria
191153,1.89766,0.07613,0.37753,16.39,-0.82,3,434,Hungaria
191158,1.91743,0.07363,0.36878,15.77,-0.63,3,434,Hungaria
191242,1.9072,0.06,0.37451,16.16,-0.72,3,434,Hungaria
191454,1.9068,0.09385,0.35081,16.58,-0.6,3,434,Hungaria
191566,1.95365,0.0679,0.35092,16.07,0.19,3,434,Hungaria
191569,1.9568,0.0707,0.35172,16.5,0.21,3,434,Hungaria
191586,1.94687,0.08928,0.35267,16.27,0.05,3,434,Hungaria
191916,1.9724,0.06735,0.35397,16.39,0.49,3,434,Hungaria
191919,1.96685,0.08721,0.35629,16.09,0.46,3,434,Hungaria
192159,1.96205,0.06522,0.35757,16.24,0.33,3,434,Hungaria
192618,1.95166,0.07661,0.37147,16.6,0.12,3,434,Hungaria
193180,1.90359,0.05731,0.37473,16.82,-0.59,3,434,Hungaria
193216,1.89823,0.06435,0.37706,16.37,-0.82,3,434,Hungaria
193217,1.90681,0.07361,0.36755,16.33,-0.68,3,434,Hungaria
193237,1.93449,0.08182,0.35168,16.26,-0.18,3,434,Hungaria
193240,1.93709,0.07555,0.35424,16.55,-0.12,3,434,Hungaria
193243,1.91337,0.08715,0.37044,16.01,-0.65,3,434,Hungaria
193290,1.91896,0.08672,0.35608,17.06,-0.33,3,434,Hungaria
193294,1.92638,0.07496,0.35506,15.85,-0.4,3,434,Hungaria
193389,1.94062,0.06143,0.37447,16.55,-0.06,3,434,Hungaria
193393,1.94666,0.07037,0.35229,16.45,0.04,3,434,Hungaria
193415,1.92703,0.07355,0.34992,17.21,-0.21,3,434,Hungaria
193456,1.9299,0.08472,0.35293,16.38,-0.25,3,434,Hungaria
193522,1.94763,0.07089,0.36748,16.44,0.06,3,434,Hungaria
193632,1.91039,0.08591,0.3572,15.97,-0.72,3,434,Hungaria
195081,1.8897,0.06957,0.36505,16.49,-0.92,3,434,Hungaria
195384,1.91847,0.07267,0.36376,16.71,-0.39,3,434,Hungaria
195391,1.92885,0.07248,0.35058,16.3,-0.28,3,434,Hungaria
195576,1.92519,0.06814,0.35625,16.27,-0.35,3,434,Hungaria
195608,1.95424,0.07265,0.36029,15.94,0.21,3,434,Hungaria
196021,1.96738,0.07659,0.35324,15.8,0.53,3,434,Hungaria
196609,1.90792,0.07726,0.35178,16.27,-0.68,3,434,Hungaria
196874,1.91294,0.09473,0.36275,16.46,-0.53,3,434,Hungaria
197215,1.88408,0.06227,0.37284,16.75,-0.9,3,434,Hungaria
197216,1.92694,0.07806,0.35713,16.98,-0.23,3,434,Hungaria
197258,1.93863,0.09597,0.34687,16.55,-0.09,3,434,Hungaria
197310,1.90951,0.09616,0.35673,16.53,-0.57,3,434,Hungaria
197332,1.90401,0.09025,0.34349,16.53,-0.66,3,434,Hungaria
197359,1.91351,0.07818,0.34168,16.79,-0.45,3,434,Hungaria
197454,1.95602,0.07601,0.35059,16.6,0.19,3,434,Hungaria
197479,1.92892,0.09024,0.35862,16.51,-0.26,3,434,Hungaria
197482,1.95163,0.08238,0.35375,16.06,0.15,3,434,Hungaria
197485,1.94434,0.08311,0.36066,16.95,0.0,3,434,Hungaria
197491,1.98621,0.07589,0.35041,16.4,0.73,3,434,Hungaria
197498,1.9841,0.06203,0.35583,16.66,0.62,3,434,Hungaria
197499,1.95149,0.0885,0.358,15.91,0.16,3,434,Hungaria
197502,1.98629,0.08197,0.35756,16.89,0.59,3,434,Hungaria
197510,1.93083,0.08329,0.35561,16.79,-0.2,3,434,Hungaria
197514,1.98421,0.08602,0.35073,16.85,0.57,3,434,Hungaria
197521,1.98198,0.09392,0.33888,16.57,0.61,3,434,Hungaria
197532,1.9812,0.07229,0.34163,16.11,0.74,3,434,Hungaria
197575,1.97036,0.07061,0.35749,16.04,0.54,3,434,Hungaria
198855,1.901,0.08096,0.35605,17.09,-0.55,3,434,Hungaria
198859,1.91463,0.07442,0.35731,16.73,-0.45,3,434,Hungaria
198860,1.92917,0.06146,0.34277,16.41,-0.26,3,434,Hungaria
198861,1.95292,0.07399,0.37177,16.48,0.15,3,434,Hungaria
198862,1.96197,0.07902,0.35753,17.27,0.21,3,434,Hungaria
198866,1.94888,0.07992,0.3541,16.7,0.07,3,434,Hungaria
199806,1.95404,0.0789,0.35429,16.47,0.16,3,434,Hungaria
199875,1.91507,0.07498,0.36303,16.8,-0.43,3,434,Hungaria
199892,1.96266,0.08978,0.34768,16.55,0.3,3,434,Hungaria
199937,1.99048,0.06398,0.36171,16.7,0.7,3,434,Hungaria
199972,1.93947,0.10199,0.35751,16.99,-0.06,3,434,Hungaria
200211,1.9866,0.0744,0.35542,15.97,0.9,3,434,Hungaria
200363,1.90679,0.06418,0.37222,16.97,-0.5,3,434,Hungaria
200432,1.93199,0.08567,0.35789,15.91,-0.27,3,434,Hungaria
200447,1.91747,0.08619,0.35495,17.14,-0.33,3,434,Hungaria
200474,1.93156,0.07203,0.35237,15.56,-0.33,3,434,Hungaria
200477,1.93121,0.06983,0.36063,16.38,-0.23,3,434,Hungaria
200480,1.92727,0.0901,0.37614,16.13,-0.34,3,434,Hungaria
200484,1.9035,0.09166,0.35087,16.32,-0.74,3,434,Hungaria
200503,1.954,0.06486,0.36586,16.23,0.18,3,434,Hungaria
200510,1.96562,0.08474,0.36226,15.91,0.47,3,434,Hungaria
200519,1.90497,0.07734,0.36546,16.46,-0.67,3,434,Hungaria
200526,1.93494,0.07131,0.35921,16.0,-0.2,3,434,Hungaria
200977,1.89611,0.05408,0.3752,16.51,-0.8,3,434,Hungaria
201116,1.9297,0.06577,0.35611,16.77,-0.22,3,434,Hungaria
201806,1.89951,0.06655,0.37281,16.45,-0.77,3,434,Hungaria
201856,1.92407,0.09274,0.35575,16.07,-0.41,3,434,Hungaria
201885,1.93535,0.07466,0.35151,16.63,-0.14,3,434,Hungaria
201904,1.96896,0.08708,0.34923,16.49,0.41,3,434,Hungaria
201931,1.89818,0.09238,0.36339,16.75,-0.69,3,434,Hungaria
201942,1.98442,0.07331,0.34731,17.52,0.42,3,434,Hungaria
201949,1.93903,0.07315,0.35416,16.54,-0.09,3,434,Hungaria
201950,1.93112,0.07424,0.36128,16.64,-0.21,3,434,Hungaria
202423,1.9827,0.06381,0.35162,16.4,0.67,3,434,Hungaria
202432,1.96413,0.05932,0.37525,16.19,0.38,3,434,Hungaria
202701,1.88406,0.06822,0.36128,16.75,-0.9,3,434,Hungaria
202702,1.89562,0.07262,0.3602,16.47,-0.82,3,434,Hungaria
203148,1.8909,0.05198,0.3768,16.84,-0.76,3,434,Hungaria
203168,1.89793,0.07036,0.35515,16.33,-0.84,3,434,Hungaria
203179,1.89309,0.0655,0.37186,16.79,-0.75,3,434,Hungaria
203187,1.94479,0.07891,0.35384,16.95,0.0,3,434,Hungaria
203194,1.93434,0.04588,0.36535,16.73,-0.15,3,434,Hungaria
203199,1.97357,0.07112,0.35096,16.65,0.46,3,434,Hungaria
203634,1.92239,0.04213,0.38265,16.01,-0.46,3,434,Hungaria
204120,1.89268,0.07072,0.37287,16.59,-0.83,3,434,Hungaria
204195,1.90338,0.08104,0.36753,16.06,-0.84,3,434,Hungaria
204202,1.88273,0.08694,0.36764,16.86,-0.87,3,434,Hungaria
204248,1.94864,0.08285,0.35033,16.52,0.07,3,434,Hungaria
204264,1.93266,0.08653,0.37952,16.13,-0.23,3,434,Hungaria
204278,1.9297,0.06179,0.35317,16.54,-0.24,3,434,Hungaria
204626,1.93454,0.07527,0.36105,16.74,-0.15,3,434,Hungaria
205352,1.93989,0.06656,0.35505,16.33,-0.08,3,434,Hungaria
205363,1.89952,0.08279,0.36306,16.6,-0.71,3,434,Hungaria
205365,1.91972,0.06612,0.36636,17.04,-0.32,3,434,Hungaria
205374,1.93328,0.08516,0.35104,15.88,-0.24,3,434,Hungaria
205375,1.92529,0.06962,0.37078,17.45,-0.21,3,434,Hungaria
205381,1.90082,0.0952,0.35272,16.93,-0.6,3,434,Hungaria
205383,1.93429,0.06869,0.35806,16.57,-0.16,3,434,Hungaria
205387,1.94499,0.06399,0.35279,16.39,0.0,3,434,Hungaria
205396,1.93548,0.08537,0.36414,16.75,-0.13,3,434,Hungaria
205402,1.9594,0.07215,0.35197,16.89,0.21,3,434,Hungaria
205954,1.90119,0.05352,0.37852,16.74,-0.64,3,434,Hungaria
206105,1.90678,0.09336,0.35545,16.05,-0.77,3,434,Hungaria
206124,1.94726,0.07072,0.3595,17.09,0.04,3,434,Hungaria
206133,1.92068,0.06499,0.35055,17.14,-0.29,3,434,Hungaria
206212,1.98416,0.07188,0.34344,16.29,0.73,3,434,Hungaria
206222,1.96328,0.06847,0.34699,16.0,0.4,3,434,Hungaria
206238,1.97036,0.07891,0.35529,16.13,0.52,3,434,Hungaria
206853,1.90792,0.08894,0.36344,16.87,-0.51,3,434,Hungaria
206854,1.92588,0.04053,0.3756,16.41,-0.32,3,434,Hungaria
206886,1.89154,0.086,0.35978,16.88,-0.74,3,434,Hungaria
206900,1.90555,0.08698,0.36334,17.07,-0.5,3,434,Hungaria
207386,1.93551,0.09864,0.35255,16.41,-0.15,3,434,Hungaria
